Protein.IDs	Majority.protein.IDs	Peptide.counts..all.	Peptide.counts..razor.unique.	Peptide.counts..unique.	Protein.names	Gene.names	con_0h_5	con_0h_6	con_0h_7	con_2h_1	con_2h_3	con_2h_4	con_6h_1	con_6h_3	con_6h_4	con_12h_1	con_12h_3	con_12h_4	con_18h_1	con_18h_3	con_18h_4	con_24h_1	con_24h_3	con_24h_4	IKA_0h_5	IKA_0h_6	IKA_0h_7	IKA_2h_1	IKA_2h_3	IKA_2h_4	IKA_6h_1	IKA_6h_3	IKA_6h_4	IKA_12h_1	IKA_12h_3	IKA_12h_4	IKA_18h_1	IKA_18h_3	IKA_18h_4	IKA_24h_1	IKA_24h_3	IKA_24h_4
P13439	P13439	11	11	11	Uridine 5-monophosphate synthase;Orotate phosphoribosyltransferase;Orotidine 5-phosphate decarboxylase	Umps	25.4770931770795	25.2096576054693	24.997770013184	22.6214978844	24.4142660713194	23.9308459233834	26.1785043845113	25.9466526863377	23.5226653847342	24.5325309657653	24.1649839324843	24.0516959491092	25.0610367032653	25.1306328340198	23.8644892151732	23.8488724089497	23.3804556376636	23.1022149621669	24.8214751299625	25.070611210289	23.0720160354198	22.2408229570617	24.8863906197471	23.9247637482156	26.3109742039361	26.0006912100445	25.5678951465603	24.8708228149894	25.9786347453478	26.6052156577245	20.4513390860116	23.6435843983445	23.1221486228982	24.1532600048084	24.143329139665	23.7306438963617
P08003	P08003	23	23	23	Protein disulfide-isomerase A4	Pdia4	25.678059779226	25.3853580352066	25.5249308595095	24.8843853091173	24.2555491953854	24.2905908252994	24.5121102199742	24.461682818195	24.1008295500086	25.8175226432462	25.7463666147542	25.6988354210155	25.7749123579944	25.63579978247	26.0659239075796	22.7919504890903	22.1560956935637	22.7633713973339	25.3450346350037	25.3476672109439	25.9780574139199	24.1356198374968	24.0810474214209	23.4108918819865	24.6760541930858	25.0561216489181	24.7925297550307	25.498429044765	25.3616131816812	25.5359404508572	26.4578821070415	26.2842934077463	26.1317218823868	24.438095397755	24.2922533168651	24.1804402526073
Q9CQX2	Q9CQX2	6	6	6	Cytochrome b5 type B	Cyb5b	23.9350688879713	23.7421252391744	23.8187004071765	23.8210137684858	25.3475882827325	24.8820576801424	25.7337220407479	25.6097665987909	26.3317965686468	23.7691178654355	23.4319134911715	24.1611076563293	24.5120214255479	24.8244734563531	24.7387939493125	24.2239597474561	24.1187561338576	24.1131046091949	22.8679058560895	22.9178831263274	23.0547338323101	21.6541150528634	24.8180612074966	25.5533752530049	25.7707405311541	26.1741394302891	26.1974211750584	25.2551984973576	26.141976578775	24.8269758071298	23.0061120475178	24.1997605801034	24.6261429132208	25.4280631729102	25.3153884179781	24.8278322639821
Q8CG47	Q8CG47	25	25	25	Structural maintenance of chromosomes protein 4	Smc4	25.2871035979808	26.446746685486	26.7262017157066	23.7222370652588	22.7592990433887	23.3550736871222	22.810286305098	23.2961296806324	23.9577160579123	25.161232392945	25.9077540431552	25.8027335103532	25.7327404719774	26.3121980581683	26.9181661116001	20.6249030420742	20.7432754871581	20.24930986352	26.5885941415525	26.1866746498902	23.3149435979691	24.2150015214577	21.9190284082339	22.9129351821489	23.3718284486781	24.1764793266437	23.4581688307799	18.3588250773611	23.6565156410056	23.2392375408897	25.1292806005362	26.2000961879844	26.1520992344553	22.6528314103005	22.7029779909489	22.6066587118813
Q64511	Q64511	44	30	30	DNA topoisomerase 2-beta	Top2b	24.8562745234191	25.8546029020711	25.9131588128967	23.897291816586	23.7800028862877	23.9292765906668	24.674784972728	25.2117531342905	23.9745369293657	24.5975870887218	25.5674698849556	25.3202012445043	26.0548655350793	25.9111235502752	23.8818328562899	22.8313865691892	22.7714210086533	22.820437051867	25.8598038820148	24.6126065987747	24.7944644680679	24.5176070267627	24.221610123186	23.3163509665417	25.2976011775197	25.5790518350152	24.2414562997529	25.5531961153118	25.3341099115076	25.4544430361379	25.4665251868697	26.0047760639117	26.5553225901078	25.1915751678599	25.0911143255896	25.1260985161156
Q93092	Q93092	12	12	11	Transaldolase	Taldo1	25.2364431717184	24.4916141442581	25.2764606205004	22.4058411040725	23.7574290078481	22.9919658998352	25.4464047972748	24.5619513545359	24.8914141618802	24.4527636889516	25.7834535003321	25.7423185834517	25.6880800947751	26.1339375855219	26.0357328677529	21.920448991519	22.4867347399355	21.4650092468082	25.4612688536361	25.3955516788846	25.1947851320607	24.0299299355758	24.5123423302392	24.0481125281434	26.0477188478131	25.4211969221339	24.8382029040407	25.4474673816987	25.2490988663358	24.8983321069092	24.7876183943448	26.434934713639	26.3615667257523	24.1021025723671	23.6418598425285	23.1847379882402
Q8BHN3	Q8BHN3	22	22	22	Neutral alpha-glucosidase AB	Ganab	23.9191622291306	24.3037785319926	24.1984420811578	21.0721833827939	24.7657606734922	24.4830756515451	25.9146148608926	26.4637373432778	25.5941219657746	22.9539780922162	22.7138440694342	23.4271578311824	23.857166190533	23.3287202787536	24.5617496404427	23.2271893721667	22.7302696880156	23.2272737195736	24.2545243169319	24.4281626319266	22.79953220786	22.6369313137082	25.2722128290942	24.7978259323849	26.2930039659764	25.9513455818853	25.4269131439241	26.7440975616436	26.5746327515755	26.3335384372324	25.3608371696869	23.9083040275757	23.8529619905853	25.2440595316225	25.4979956106975	25.2695004387054
P61089	P61089	7	7	7	Ubiquitin-conjugating enzyme E2 N	Ube2n	25.3726172449394	25.1873218772769	25.7661724520114	20.1414395925981	22.2173742440038	23.2105397225306	25.5633012918475	25.0041441321829	23.5958784378991	24.2984806371322	25.671931175371	25.9298638501684	25.1546559145746	25.7555974311254	26.0305047347716	21.7455930727665	22.2176912541288	21.4096971281707	25.5722706841952	25.7305711565703	26.5407291343839	23.5109447573228	24.0208449092739	22.6234130689482	25.8337354544636	25.2452996601212	23.3913591969524	26.303002135851	25.0460788075607	23.2120912073016	25.3443238305917	26.8801225066572	26.7777230771429	23.3117087246569	23.3849362144209	23.0679582526034
P28352	P28352	10	10	10	DNA-(apurinic or apyrimidinic site) lyase;DNA-(apurinic or apyrimidinic site) lyase, mitochondrial	Apex1	25.8389104805469	25.3754376963888	25.8524035349072	24.7586486273494	23.9511899186825	24.4047832323571	24.9344130283798	24.7244379886012	24.3566917834439	25.7732285605455	25.1675914120821	25.0894077359589	25.6576923963419	26.5929053569053	25.6335507892852	23.1764719186332	22.7242312844361	23.1254812007456	25.4357534673399	25.0630886716774	24.770483726992	24.2320507077945	24.0621532004858	23.321963481153	25.0184326996558	25.2908004739044	24.5131811089293	26.0417512478252	26.1415074860962	26.4316971634552	25.7072637043262	26.4502517477729	26.2157566181541	24.3580697663776	24.2925888412239	24.6149829544901
P46471	P46471	20	20	20	26S protease regulatory subunit 7	Psmc2	25.1667126929967	25.5362789383459	25.9304506104657	23.4972106661061	24.6233859184904	24.6261679815607	25.0433004096871	25.1625325041144	25.8436860017474	22.9084939524542	25.5408855653995	25.5070137253377	24.8005573636411	25.9632031909922	25.5633471245841	22.0136099934789	22.4602318944376	21.8767598345951	25.7385486295004	25.7724379965934	25.0043333709982	24.2543556430455	24.1293850226494	24.2972280852578	24.6763972293598	25.3525705258401	25.7295433515705	24.3976769799514	25.5752959944198	25.5031063801451	26.0443660916965	25.1480792301126	25.4054696062986	24.0909547105283	24.0688911671633	23.5542053799821
P50431	P50431	14	14	14	Serine hydroxymethyltransferase, cytosolic	Shmt1	24.3340776264399	24.0313587711531	24.8925548742984	23.9234503852848	25.4493252395818	24.8609911183434	25.9321999170294	26.0045623347963	25.321217809858	24.1299212535015	24.3518384801253	24.7537318583952	24.753082495863	24.863053852389	24.6089210525193	23.6420599989792	23.7906856122265	23.7828844764439	24.0268958542269	24.2404485949905	24.2566877495565	22.4082181632222	24.7222486465818	24.3139942250514	26.6286245841572	26.5483712236989	25.9519867742043	25.6633837275568	25.956404204974	26.1425907285545	23.3128823109241	22.8362479834707	24.3289789107305	24.8943607223873	24.8432631595395	24.9675940177705
P61161	P61161	12	12	12	Actin-related protein 2	Actr2	25.5468438775782	25.7021535588942	25.0198669088678	23.7314836707952	24.1978738533967	24.2388431469162	25.4343219165589	25.4174709656584	25.3981826945453	24.6368613154872	24.6758009376666	24.5392273466512	25.5167766542801	25.0259502400881	25.6594007346096	22.7978047375177	21.7034028192915	22.6625398246619	26.0550028429916	25.3451013664266	26.826897988638	24.0670606679183	24.675807875378	24.2236164099715	25.5374323774967	25.4919260766567	25.4855426058903	25.6195410011936	25.79348724342	24.7193230290271	25.16356202856	25.1614111605458	24.9486299450382	24.2892731600234	24.5369393081101	24.6043946862713
Q9WTP6	Q9WTP6	12	12	12	Adenylate kinase 2, mitochondrial;Adenylate kinase 2, mitochondrial, N-terminally processed	Ak2	25.633485266503	25.7513646944352	25.4554845532013	23.3043238995582	24.6859507960014	24.925364974667	25.1182790425314	24.6838881214309	24.5892110006346	24.7293671834652	26.0794565574613	25.6174263293973	25.2625580076176	25.6331938341542	25.8210031049942	22.9042597536994	22.7251956234309	23.3936594267208	25.6716689916497	25.6433757770457	25.7869153714222	24.1764188852656	24.2485500487031	24.287633488596	25.3228555476514	25.3301479050763	24.4072581980347	25.8842683141204	25.0410575572436	26.0807655304134	25.0535144740445	25.8648306831591	25.6998083866886	24.2801705788232	24.6161933829609	24.0295725279391
Q61699	Q61699	33	30	30	Heat shock protein 105 kDa	Hsph1	24.4961528915273	24.9454313649518	24.9373325214078	22.2206596737221	24.1589900625665	24.298795748628	26.0244501597083	25.6891789778497	25.0695903380006	24.8265691746439	23.2351765873572	23.5671412102672	25.1913839480128	24.5189999778385	24.9438138998173	23.2785479208191	23.2025371500442	23.2042031969865	26.4368762661894	25.6785909480331	22.2117922741862	24.2614398456716	25.1514229799638	24.9468176482971	26.0961717102601	25.4841768164154	25.982400089492	26.2352398825107	25.3088093921563	25.4786167098037	23.5792236870789	22.8554227153808	24.969286970887	25.0034187447606	24.7779837162494	23.8362659715894
P51660	P51660	16	16	16	Peroxisomal multifunctional enzyme type 2;(3R)-hydroxyacyl-CoA dehydrogenase;Enoyl-CoA hydratase 2	Hsd17b4	24.3701035404885	26.6614771088355	26.1989178255038	23.888289922193	23.4787284694893	23.6342958627671	24.4658169557971	24.3244442637692	24.3056735963495	25.2063655040835	24.559135678701	24.8798614156681	25.1090229636084	26.8749529664354	27.2013173214883	22.6625570075357	22.3289071257716	22.3551387593245	24.28722229065	26.875783229457	23.5649285645608	23.8072839753737	23.863486246452	23.9390092486061	24.8539179638985	24.2672799750618	24.0554882112273	25.6519014972101	25.1395014605088	25.0129150856272	25.8592263559902	26.5285363803695	26.1963372283671	24.3070742816883	23.8538059866554	23.9007117783485
Q8QZY1	Q8QZY1	19	19	19	Eukaryotic translation initiation factor 3 subunit L	Eif3l	24.8951547176323	25.4336710284466	25.2687226451669	22.2504716447635	23.4379721779504	24.6345307721406	25.8387791604103	25.7195553367576	24.2912919422103	23.9686123849099	23.7979328949384	25.3415157860236	24.7560898297781	25.1836986134104	25.590018475048	23.0454523257853	22.4614950153057	22.9733329454433	25.2760348988435	25.5739701017085	23.5515952693855	23.6384376470258	24.7074334867959	23.6115751248926	26.2858089305484	26.3147122545074	25.0721014759984	26.499036855756	25.3795893353676	25.5140634299227	26.1236351421944	25.2086279205992	25.1146075001518	24.0511573783528	24.2316015152755	24.0042640822988
Q9D7G0;Q62415	Q9D7G0	12;1	12;1	5;0	Ribose-phosphate pyrophosphokinase 1	Prps1	25.7009658626693	25.5544330513254	25.1362932660559	22.7297830735288	24.7122831829332	23.7548926524903	25.8001457281057	25.3246452433282	25.0620750104837	24.8896792186506	26.1050639880541	25.1638544164908	25.6063676945156	24.8771571595402	25.7929354429635	22.5927820602938	22.8533313799931	22.804750137413	25.7883436639094	24.6896171744538	23.1930871146965	23.4030811671065	24.2279136831284	24.0601259232772	25.4069804488782	25.3713218591529	25.4056205481807	26.5357988803828	26.401660023135	27.0660469699198	24.4311481455087	25.5034659117538	25.5708775557254	23.754729820323	23.8200672408321	23.3111291170174
Q9ERL7	Q9ERL7	9	9	7	Glia maturation factor gamma	Gmfg	26.0492357513839	25.3187252677996	25.9399304126103	24.5528341727657	23.8281985344999	24.4663868995344	25.2536529504842	25.0404896204853	24.7353236365272	24.2788004631045	25.2988483921014	25.8717313136012	25.1483195697069	25.9463117731582	26.0201941908196	21.9690989706174	22.9946134523972	22.0908946311454	25.937546331901	25.8424446250494	23.7655051641852	24.5137557559431	24.1097006720234	24.3902540133998	25.4331149950999	25.559730583556	22.7958372631378	25.2215782110268	26.2144840625129	25.9986495759375	22.649129209027	25.1884723558127	25.6046975880113	24.1598220292469	24.5424984699174	23.8820589895753
Q9R1P4	Q9R1P4	12	12	12	Proteasome subunit alpha type-1	Psma1	24.9164124339491	22.2532024261008	23.4961406945774	20.1974113999504	24.4117962062	24.1852021396502	26.1290749451354	25.4959205445567	26.2483442387573	25.2219289819221	25.3459306505896	25.0239518056934	24.3336358576984	24.8942656234013	24.5814088371654	21.9973691577661	22.7608580074404	22.7041884982048	24.3464849537495	25.6792179206151	24.6814236058914	22.9266161993257	24.8935429027608	25.1262342227218	26.4377089774231	26.0691839723539	25.4437431556429	25.8323334353881	24.6889795677714	24.8722480313822	25.1250889430047	24.2635296868734	24.9400645196784	24.119828376084	24.4902156390104	24.1511593961581
Q61335	Q61335	11	11	11	B-cell receptor-associated protein 31	Bcap31	24.7767502159555	25.1118192139272	24.9560733516089	23.3671849454744	23.7283087511609	24.4492624850852	25.4420261297385	25.3344091772426	23.4761089887492	25.9940823827978	25.7173254894272	25.3129409251961	26.2067819658149	26.087277630155	25.1080866209729	23.1819920024977	22.7471993557417	23.2212553650791	25.2105379205658	24.6039152417555	24.3904141045896	25.6584775895363	24.7609374529709	24.2723692111435	25.8836101168987	25.6394851158205	23.7867156812434	24.9700840826558	26.1270186870099	24.7180928998091	25.8112912232477	26.555442801501	26.1610065489698	25.3421305710476	24.8044196192117	24.5333986775437
Q8R1B4	Q8R1B4	18	18	18	Eukaryotic translation initiation factor 3 subunit C	Eif3c	24.7355588024788	25.104682281953	24.5820980497266	21.7745277825073	24.5877772566743	24.5038230309173	26.079458727313	25.6258938995752	25.4787834950351	24.7466043097365	24.530660800134	24.4939112989809	24.9214528688546	25.6636243492668	25.7125162563858	22.3812134257512	21.7762507564099	22.6583321367087	24.5608515628203	24.8273356704384	26.9865271745286	22.7840889692523	24.6589727248892	24.7238386001072	26.2648616496911	26.1443540252824	25.784609534099	26.1203484411998	26.593432289479	25.7362533225274	24.6957052994561	25.1030720985118	25.0038990211341	24.1265604234124	24.2455328542806	23.8998951276426
Q569Z6	Q569Z6	25	25	24	Thyroid hormone receptor-associated protein 3	Thrap3	25.1832950874057	24.9654291980269	25.072281244917	24.6920215821752	24.5522288871873	24.3553872579943	25.4417075029555	25.6282025380543	25.4608872633285	24.9506008507771	25.2868798889519	24.6822240406943	25.3464369105634	25.6791605335733	25.4343860603728	23.2400360543802	22.509099371456	23.3959717857946	24.107662050148	24.3803831399036	23.6248112722057	24.5662832100355	24.9702233225669	24.6409477287663	26.1328791938812	25.690538379481	25.3694192961268	26.159880688108	25.7493340056035	25.6589325448775	25.1504547834641	26.0871021401736	25.2530859902814	25.535941628282	25.6354991346014	25.3321070455604
P56135	P56135	4	4	4	ATP synthase subunit f, mitochondrial	Atp5j2	23.9098119433184	23.7918965699534	24.4154517530824	25.433963471359	25.5323894007442	24.9198245759666	25.8542122296679	26.2748783988759	25.3969990063698	25.6390681874436	21.3809114548644	24.4197846264869	25.6118401775392	24.4265469709155	22.114486644677	24.1356291048409	23.5092011668673	24.4264778019246	23.7112734206416	22.7160101777487	23.6021311827627	24.4002383749568	25.0573111167879	24.7317662419678	26.2866517630774	26.3495440354378	26.0202503359193	26.7341345138934	26.8493397910781	26.480177695078	22.1204397134362	23.4748002208065	23.9528079404435	26.191219313365	25.7731829967227	25.996014917314
Q9JI48	Q9JI48	1	1	1	Placenta-specific gene 8 protein	Plac8	25.0962685131489	25.3109311614766	25.0081225815614	25.5814040497456	25.0840738216739	25.6065440297794	24.9613105051402	25.5036779052013	24.8077352603393	23.8603620984133	25.3378885260794	24.3199115323531	25.113190306339	25.3211494244382	25.6089390402766	24.4298047291741	23.7766736475317	23.7064609637145	25.1785224204922	24.9746842513484	25.4793109385894	24.6154915338792	23.8556478601504	24.2290781241516	25.8598954156878	26.0972206753893	26.0939898412636	27.2261242417648	26.6690860898818	26.6317525933622	24.6314613056282	24.7685496731902	24.3252753946802	26.0765294719189	25.6100592953511	26.2303588441591
Q64737	Q64737	30	30	30	Trifunctional purine biosynthetic protein adenosine-3;Phosphoribosylamine--glycine ligase;Phosphoribosylformylglycinamidine cyclo-ligase;Phosphoribosylglycinamide formyltransferase	Gart	25.9117973087583	25.4120490455198	25.1328116891857	23.3031808224281	24.7580032370141	25.1543254871791	25.9132636431823	25.6400944341513	25.6817208331722	25.3200197088638	23.2185817023799	23.6872303758054	25.3265400349768	24.8590137029147	25.2090808815351	23.2311885297045	23.4935423503723	22.5202144666389	25.4652794536277	25.3466414206309	23.7980837794103	23.9370509823844	24.7318881045884	24.5979921139287	26.2454372412764	25.725298268323	25.885681879099	25.5849813151168	25.9269134353502	26.0277361438716	22.0511967001732	22.7821306761576	23.838558924614	24.4256450222016	24.1015563816544	23.7314703661744
P97450	P97450	5	5	5	ATP synthase-coupling factor 6, mitochondrial	Atp5j	23.9263480113012	24.6800307480981	25.4932732677744	24.4755959822318	24.8782307980675	25.2179264882965	25.399925918942	25.8054664536352	23.9312571601463	25.4892895651228	23.7335637944486	23.4084775257839	25.3561874879336	25.9558011411669	25.5403293859738	24.0405230548012	23.7358915184037	24.0278416637574	25.4419272423931	25.4570944913715	20.9377429581	24.3020851018704	24.687978298948	23.9775020184244	26.0422949676283	26.3292532565789	24.9055512011759	26.5949402766095	26.2994355181868	25.970876551079	25.1374274739292	25.6869125602553	25.1579857155332	25.9792093686397	25.4978986196578	25.8652343063081
Q6NZJ6	Q6NZJ6	30	30	27	Eukaryotic translation initiation factor 4 gamma 1	Eif4g1	25.5005387727161	26.0097282907381	25.8176351663324	22.6526238432386	24.7237075135929	24.5659595214524	25.5885785198714	25.155864869903	25.5070454621793	25.2165768419895	25.6343305919745	25.2360297930426	24.9004751240491	25.9689822622623	24.8309845162202	22.717122393926	22.5907299341368	22.7596726078234	25.6187845536037	25.4388835127198	20.861506692468	22.8681062074012	24.4777826173639	23.5072728354667	25.8844764145898	25.9188073669927	25.2857796053404	25.2167491017004	25.7063840133727	25.928374224533	24.4452480535453	24.7899441221882	25.2971017376529	23.4581895951336	23.9535336470282	22.8860893280522
Q99JR1	Q99JR1	14	14	13	Sideroflexin-1	Sfxn1	24.724143033658	23.8124251701127	23.7660440350443	23.3542527123341	25.5493425340254	25.6228566053869	25.6787824853486	26.0966848474568	25.9563973784878	24.5965492252068	21.0830885035457	21.5473799755127	25.2320159783379	24.6836190938397	23.5893986906922	24.957431442401	24.3437100120216	24.3426510447542	24.064965932442	24.1918465909109	20.6112804132154	23.2516307817815	25.1684195443427	25.0986050422059	26.192056144782	26.3516015646547	26.2328345073274	27.1038421554354	26.4655751109192	26.0829651983806	21.0011944025224	22.9628796074662	22.1443381620325	25.8880803995852	25.5291298084244	25.6327623276323
P62192	P62192	20	20	19	26S protease regulatory subunit 4	Psmc1	25.4983611195762	25.2388219397188	26.1533995072132	24.2081995064777	24.1148992195204	23.7394681883684	25.7797965011814	25.1452838620861	25.4424408811251	25.3662347592404	25.1353423411346	24.7546431754075	25.7005215580197	26.4845499882871	25.665034745669	22.4856556389372	22.5763246162658	22.3501536558074	25.9703318833896	25.1800451132584	22.0918054488108	23.4185643628912	24.4716196744646	23.800567241168	26.3428391493947	26.0614828942227	24.5694916371634	25.9019249222992	25.6385556773624	26.3375092151704	23.8950572502498	23.0044590484431	24.4873702288312	24.4513640927492	24.7493442692787	24.2537345126609
P62897;CON__P62894;P00015	P62897	10;2;1	10;2;1	10;2;1	Cytochrome c, somatic	Cycs	24.1666269863785	23.8219594135406	23.9486243130797	23.0460980722208	24.5389251425145	24.6216721272762	26.2216094971302	25.1208418405208	25.7634267265751	25.0038277885814	24.9204831349705	25.3659268533447	25.3186875456379	25.4936325300143	25.4109520475815	23.5658179451391	23.8830148971806	23.9778744359714	23.3823916831344	23.5824242867821	21.4593628458769	23.3295334300446	25.1490113101927	25.3924895087759	26.2985857180054	26.2375799901382	25.5663413074158	26.7010909900156	26.2109927199398	26.3795090492376	23.4985650409623	25.1001529799589	25.356585924947	25.1759138530224	25.5704386963436	25.6033917696694
P84078;P61205;Q8BSL7	P84078;P61205;Q8BSL7	11;11;9	11;11;9	7;7;5	ADP-ribosylation factor 1;ADP-ribosylation factor 3;ADP-ribosylation factor 2	Arf1;Arf3;Arf2	25.5006747670853	25.7673638874198	25.7097378724804	23.9829230734319	24.1474428079078	24.375989855638	25.9303307948652	25.7880814661157	22.1184733259213	24.5107279727732	23.0768828307889	23.146037023967	24.56354165817	24.8330543309847	24.8115618802235	23.8863378452636	23.9373608446102	23.8701426695439	25.808393351879	26.2576570451421	22.9457994606868	23.3848805714148	24.8605132359356	23.1720128515172	26.2018196040698	26.0994087656342	24.912836140353	25.1764180470223	26.321778629273	26.4963771793761	24.5044107036793	24.3162637375609	22.569916556016	25.3470373388294	25.2373064052245	25.3936765910306
Q3THE2;Q9CQ19	Q3THE2;Q9CQ19	8;5	8;5	8;5	Myosin regulatory light chain 12B;Myosin regulatory light polypeptide 9	Myl12b;Myl9	25.655761486645	25.4580057519218	24.8824495456807	23.3153562755525	25.0183343024407	25.0444090921075	25.9598191039236	26.0071733590974	24.9339152481865	25.0304432234222	24.5343953595804	23.8147346382105	25.1359352083882	25.136464685086	23.4061985172004	24.0065109102539	23.4616002259892	23.892731171399	25.1193572771677	25.6189275390168	21.4680114285866	22.6008579216654	24.9543945288538	24.3530819960504	26.1877512329625	26.3053406366046	25.3131432653389	25.9393739147093	26.3428538828366	26.4194884245406	20.5757277085512	22.9635518699572	23.5122165712411	25.012578173818	24.9583351030957	25.1108291594781
P26443	P26443	16	16	16	Glutamate dehydrogenase 1, mitochondrial	Glud1	25.2467120861299	25.1319463939199	25.3078864444692	23.0306680315842	24.631091124397	24.5717365534564	25.754907906299	25.6532233311504	24.9442328283566	25.3314888354447	25.5119318023496	24.2861263083097	25.4951084483741	25.3415626157672	25.7062245104313	23.1466693636133	23.2317011219071	23.3385244469609	25.5118406529861	24.9687473315599	24.1557580146476	24.7526934450223	24.8589682183285	24.6915496075282	26.1132703611057	25.6260702213448	25.3064572312116	25.9622352060571	26.0948243521957	25.9324107778363	24.7901661556036	25.9811950492408	25.8127818965696	24.9911150057935	25.0915643142008	25.2130560010972
Q9QUI0;Q62159;P62746	Q9QUI0	12;5;1	12;5;1	12;5;1	Transforming protein RhoA	Rhoa	25.3796146593134	25.1869943660874	25.0205560497598	22.3462836946078	23.734402170539	23.683487349643	25.0859977574201	25.211590133077	24.9384640764513	23.0978421106343	27.9774592958211	22.9229035465354	24.2290166835157	24.9461652942034	22.9980038969816	24.4077419867555	23.3351221752659	23.7027299042122	25.5273556138667	25.6118843154176	21.2666697696925	23.2380005673306	24.1785447131319	23.4569568283444	25.7929250365101	25.856833535096	24.4418559196524	26.7619331452631	26.4291051448432	26.666636996173	23.2277227810731	23.1714240122519	24.3570610283127	25.0429592814214	25.0989369584363	24.9780782024716
P11440	P11440	15	15	13	Cyclin-dependent kinase 1	Cdk1	25.3679880419023	25.1646874283648	25.8043153971126	22.0440993695701	25.1280851251477	24.7873487041713	25.4360542504575	25.262849995762	25.117615548933	25.3509295364333	24.6058161257747	24.3120672261648	23.5502575509533	24.6615441246294	24.9402441078033	23.1929692074091	23.4194334461464	23.4440435847971	25.5230289101073	25.8230017608831	24.0749096082918	22.6627734676991	24.2442957024546	24.795936681198	26.5554479246512	25.9676310608856	25.7337816241851	25.9070135046256	26.7338016419468	26.8514173428503	23.0529629606448	25.0906814121218	24.637707378774	24.9445813561846	23.9109560747544	24.710898062123
Q91VD9	Q91VD9	23	23	23	NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial	Ndufs1	25.1145112495029	25.6563187395279	24.8815252043084	23.7884568465853	25.1894528312917	25.5002182221779	25.4718323712841	25.8195579500143	25.1887238101764	24.2993579706802	23.421291670939	24.4547984266518	24.3236003582761	24.8713060990919	24.2201451283818	23.8963063874795	23.5242889733689	23.8645181201895	25.2664175841405	25.6189275390168	25.4467503836249	23.9938046666803	25.2185684697136	24.605288736906	26.1777908175207	25.9768007637398	25.0421990075023	26.5896581395761	26.5285080287173	26.1834084526526	23.5918224337527	25.1137995016941	24.7260273505131	25.8023455470754	25.1550629513723	25.9189854094584
Q9Z1Z2	Q9Z1Z2	16	16	16	Serine-threonine kinase receptor-associated protein	Strap	25.3425695533445	25.71272984447	25.8779407490622	22.9184632154697	24.2537115339352	23.8707753949401	25.4975410436087	25.5828540069742	25.2530973813677	25.0146495142241	24.4521734701022	23.3724720801288	25.7609754887545	26.4740558958693	26.0599491909472	23.400756033225	23.6112658450042	23.6913019767831	26.1560321841309	25.4499295161876	24.8864662571789	23.7211990716123	24.599924998864	24.2748310559692	26.0476083599276	25.9352662040192	25.942777398078	25.8778246725263	26.2021863251097	25.9416627520378	22.0841920722719	23.7983362701572	24.9177525607897	23.507297241199	23.8106646889624	24.0475294639549
Q60931	Q60931	11	10	10	Voltage-dependent anion-selective channel protein 3	Vdac3	25.3755567343082	25.530040540468	25.4210248188978	24.7366060371277	24.5062219281303	25.2328823241939	25.4667936360554	25.7764964305006	23.6260493283957	24.1992469631882	24.0677080741911	24.4066370487127	25.3020568713523	25.5765326611706	25.3473608942795	24.0746175975731	23.1652330629626	23.4276790759489	25.0356699166371	25.7986844930673	26.1080065259224	25.7778198196004	24.7830581057117	24.0920916427211	26.0376296424833	26.0944150689955	24.5629169589127	27.0718870637395	26.0257032348677	26.4585738766897	24.9207664196792	25.7550509063381	25.0237849770629	26.0701356968526	25.62692111383	25.862386564242
P19536	P19536	7	7	7	Cytochrome c oxidase subunit 5B, mitochondrial	Cox5b	25.6097253418056	26.2880807498112	26.1899474741625	25.0794793452865	24.8908693570949	24.8653412079979	22.3395424822282	23.5364964284574	21.807841618531	25.7626550974216	25.2533372515269	25.4139849101874	25.8899149084625	26.6547177846163	26.3739075952135	23.720334766603	23.5022626669352	23.6133321519487	25.998030867654	25.9028768905458	25.1953583355727	24.8282684177756	24.3527624640345	23.9472262537145	24.0549924001501	25.559730583556	25.5214529385025	25.7670346672403	24.5672533831323	25.6361880460478	26.9971599739175	26.0949287555721	25.1973506111259	24.8652123944015	24.4248880626925	24.3481816407631
Q8BK64	Q8BK64	15	15	15	Activator of 90 kDa heat shock protein ATPase homolog 1	Ahsa1	25.0598330889695	25.2854907052288	25.2561963904641	21.6032951701047	24.9356856751703	23.6860734352369	26.0512340950329	25.7984893439417	25.3651727062716	25.1527401032191	25.2930602660342	25.1327301388249	25.0590742262028	24.8948729033897	25.6219214581877	23.3751821919153	23.2293549744484	23.1269610220753	25.3028735725793	24.9238474779108	25.0774242941157	23.9804146293942	24.9371926048827	24.6997908995396	26.2383876780074	26.0351154303245	25.9476963799519	25.5999971190395	25.5889977405232	24.4758681784504	24.7276894538974	25.9033661050713	26.2469932637212	24.7039485434211	24.7172116486412	24.3856486705033
